From,To,Weight,TransitionType
111,126,7,normal_transition
111,136,7,normal_transition
111,17,7,normal_transition
111,187,7,normal_transition
111,65,7,normal_transition
111,75,7,normal_transition
112,127,7,normal_transition
112,181,7,normal_transition
112,190,7,normal_transition
112,22,7,normal_transition
112,61,7,normal_transition
113,132,7,normal_transition
113,166,7,normal_transition
113,183,7,normal_transition
113,21,7,normal_transition
113,26,7,normal_transition
113,30,7,normal_transition
113,56,7,normal_transition
113,81,7,normal_transition
113,83,7,normal_transition
113,90,7,normal_transition
114,118,7,normal_transition
114,123,7,normal_transition
114,147,7,normal_transition
114,169,7,normal_transition
114,195,7,normal_transition
114,40,7,normal_transition
114,48,7,normal_transition
114,7,7,normal_transition
114,73,7,normal_transition
115,13,7,normal_transition
115,133,7,normal_transition
115,139,7,normal_transition
115,34,7,normal_transition
116,181,7,normal_transition
116,196,7,normal_transition
116,21,7,normal_transition
116,23,7,normal_transition
116,51,7,normal_transition
117,13,7,normal_transition
117,132,7,normal_transition
117,37,7,normal_transition
117,48,7,normal_transition
117,69,7,normal_transition
117,85,7,normal_transition
118,105,7,normal_transition
118,109,7,normal_transition
118,147,7,normal_transition
118,149,7,normal_transition
118,161,7,normal_transition
118,168,7,normal_transition
118,180,7,normal_transition
118,193,7,normal_transition
118,34,7,normal_transition
118,45,7,normal_transition
118,65,7,normal_transition
118,67,7,normal_transition
118,68,7,normal_transition
119,27,7,normal_transition
119,40,7,normal_transition
12,107,7,normal_transition
12,163,7,normal_transition
12,164,7,normal_transition
12,189,7,normal_transition
12,196,7,normal_transition
12,32,7,normal_transition
12,38,7,normal_transition
12,46,7,normal_transition
12,73,7,normal_transition
12,75,7,normal_transition
120,100,7,normal_transition
120,103,7,normal_transition
120,127,7,normal_transition
120,156,7,normal_transition
120,191,7,normal_transition
120,192,7,normal_transition
120,198,7,normal_transition
120,6,7,normal_transition
120,69,7,normal_transition
120,71,7,normal_transition
120,90,7,normal_transition
121,114,7,normal_transition
121,122,7,normal_transition
121,127,7,normal_transition
121,16,7,normal_transition
121,173,7,normal_transition
121,184,7,normal_transition
121,195,7,normal_transition
121,198,7,normal_transition
121,32,7,normal_transition
121,82,7,normal_transition
121,84,7,normal_transition
121,85,7,normal_transition
121,87,7,normal_transition
122,105,7,normal_transition
122,173,7,normal_transition
122,180,7,normal_transition
122,188,7,normal_transition
122,26,7,normal_transition
122,50,7,normal_transition
122,6,7,normal_transition
122,75,7,normal_transition
123,115,7,normal_transition
123,176,7,normal_transition
123,181,7,normal_transition
123,196,7,normal_transition
123,41,7,normal_transition
123,67,7,normal_transition
124,112,7,normal_transition
124,16,7,normal_transition
124,174,7,normal_transition
124,178,7,normal_transition
124,48,7,normal_transition
124,68,7,normal_transition
125,100,7,normal_transition
125,114,7,normal_transition
125,117,7,normal_transition
125,144,7,normal_transition
125,165,7,normal_transition
125,23,7,normal_transition
125,43,7,normal_transition
126,107,7,normal_transition
126,130,7,normal_transition
126,14,7,normal_transition
126,153,7,normal_transition
126,199,7,normal_transition
126,35,7,normal_transition
126,38,7,normal_transition
126,63,7,normal_transition
127,103,7,normal_transition
127,107,7,normal_transition
127,123,7,normal_transition
127,145,7,normal_transition
127,177,7,normal_transition
127,192,7,normal_transition
127,38,7,normal_transition
127,44,7,normal_transition
127,97,7,normal_transition
128,111,7,normal_transition
128,15,7,normal_transition
128,38,7,normal_transition
128,70,7,normal_transition
129,108,7,normal_transition
129,147,7,normal_transition
129,5,7,normal_transition
129,91,7,normal_transition
129,97,7,normal_transition
13,112,7,normal_transition
13,132,7,normal_transition
13,138,7,normal_transition
13,168,7,normal_transition
13,21,7,normal_transition
13,54,7,normal_transition
130,128,7,normal_transition
130,198,7,normal_transition
130,33,7,normal_transition
130,48,7,normal_transition
130,52,7,normal_transition
130,65,7,normal_transition
130,68,7,normal_transition
130,71,7,normal_transition
131,125,7,normal_transition
131,150,7,normal_transition
131,183,7,normal_transition
131,33,7,normal_transition
131,39,7,normal_transition
131,63,7,normal_transition
132,100,7,normal_transition
132,130,7,normal_transition
132,153,7,normal_transition
132,156,7,normal_transition
132,185,7,normal_transition
132,46,7,normal_transition
132,8,7,normal_transition
133,104,7,normal_transition
133,156,7,normal_transition
133,163,7,normal_transition
133,184,7,normal_transition
134,124,7,normal_transition
134,161,7,normal_transition
134,166,7,normal_transition
134,184,7,normal_transition
134,198,7,normal_transition
134,30,7,normal_transition
134,35,7,normal_transition
134,62,7,normal_transition
134,81,7,normal_transition
135,101,7,normal_transition
135,138,7,normal_transition
135,141,7,normal_transition
135,43,7,normal_transition
135,45,7,normal_transition
135,6,7,normal_transition
135,7,7,normal_transition
135,96,7,normal_transition
136,113,7,normal_transition
136,137,7,normal_transition
136,145,7,normal_transition
136,158,7,normal_transition
136,165,7,normal_transition
136,195,7,normal_transition
136,46,7,normal_transition
136,65,7,normal_transition
136,68,7,normal_transition
136,75,7,normal_transition
136,94,7,normal_transition
136,96,7,normal_transition
136,99,7,normal_transition
137,1,7,normal_transition
137,11,7,normal_transition
137,146,7,normal_transition
137,157,7,normal_transition
137,159,7,normal_transition
137,172,7,normal_transition
137,18,7,normal_transition
137,186,7,normal_transition
137,44,7,normal_transition
137,88,7,normal_transition
138,102,7,normal_transition
138,121,7,normal_transition
138,21,7,normal_transition
138,31,7,normal_transition
138,34,7,normal_transition
138,45,7,normal_transition
138,48,7,normal_transition
138,70,7,normal_transition
138,88,7,normal_transition
138,97,7,normal_transition
139,150,7,normal_transition
139,154,7,normal_transition
139,156,7,normal_transition
139,183,7,normal_transition
139,192,7,normal_transition
139,25,7,normal_transition
139,28,7,normal_transition
139,41,7,normal_transition
139,77,7,normal_transition
14,108,7,normal_transition
14,121,7,normal_transition
14,136,7,normal_transition
14,144,7,normal_transition
14,184,7,normal_transition
14,28,7,normal_transition
14,40,7,normal_transition
14,89,7,normal_transition
14,92,7,normal_transition
140,1,7,normal_transition
140,149,7,normal_transition
140,173,7,normal_transition
140,175,7,normal_transition
140,24,7,normal_transition
141,10,7,normal_transition
141,127,7,normal_transition
141,148,7,normal_transition
141,156,7,normal_transition
141,161,7,normal_transition
141,175,7,normal_transition
141,33,7,normal_transition
141,5,7,normal_transition
141,72,7,normal_transition
141,82,7,normal_transition
141,87,7,normal_transition
141,89,7,normal_transition
142,112,7,normal_transition
142,13,7,normal_transition
142,135,7,normal_transition
142,186,7,normal_transition
142,192,7,normal_transition
142,26,7,normal_transition
142,5,7,normal_transition
142,7,7,normal_transition
142,73,7,normal_transition
143,172,7,normal_transition
143,20,7,normal_transition
143,21,7,normal_transition
143,24,7,normal_transition
143,53,7,normal_transition
143,89,7,normal_transition
143,91,7,normal_transition
143,95,7,normal_transition
143,96,7,normal_transition
144,103,7,normal_transition
144,183,7,normal_transition
144,196,7,normal_transition
144,26,7,normal_transition
144,34,7,normal_transition
144,38,7,normal_transition
144,98,7,normal_transition
145,158,7,normal_transition
145,169,7,normal_transition
145,172,7,normal_transition
145,178,7,normal_transition
145,187,7,normal_transition
145,196,7,normal_transition
145,32,7,normal_transition
145,38,7,normal_transition
145,7,7,normal_transition
145,75,7,normal_transition
145,81,7,normal_transition
145,82,7,normal_transition
146,100,7,normal_transition
146,109,7,normal_transition
146,12,7,normal_transition
146,136,7,normal_transition
146,154,7,normal_transition
146,160,7,normal_transition
146,171,7,normal_transition
146,189,7,normal_transition
146,22,7,normal_transition
146,36,7,normal_transition
146,4,7,normal_transition
146,59,7,normal_transition
147,123,7,normal_transition
147,128,7,normal_transition
147,156,7,normal_transition
147,183,7,normal_transition
147,200,7,normal_transition
147,36,7,normal_transition
147,6,7,normal_transition
147,80,7,normal_transition
148,14,7,normal_transition
148,140,7,normal_transition
148,146,7,normal_transition
148,161,7,normal_transition
148,19,7,normal_transition
148,2,7,normal_transition
148,39,7,normal_transition
148,57,7,normal_transition
149,166,7,normal_transition
149,35,7,normal_transition
15,132,7,normal_transition
15,153,7,normal_transition
15,169,7,normal_transition
15,30,7,normal_transition
15,60,7,normal_transition
15,63,7,normal_transition
15,70,7,normal_transition
150,106,7,normal_transition
150,112,7,normal_transition
150,145,7,normal_transition
150,186,7,normal_transition
150,19,7,normal_transition
150,45,7,normal_transition
150,46,7,normal_transition
150,63,7,normal_transition
151,125,7,normal_transition
151,158,7,normal_transition
151,192,7,normal_transition
151,50,7,normal_transition
151,89,7,normal_transition
152,113,7,normal_transition
152,137,7,normal_transition
152,160,7,normal_transition
152,163,7,normal_transition
152,166,7,normal_transition
152,3,7,normal_transition
152,46,7,normal_transition
152,64,7,normal_transition
152,65,7,normal_transition
152,78,7,normal_transition
152,83,7,normal_transition
153,124,7,normal_transition
153,134,7,normal_transition
153,138,7,normal_transition
153,159,7,normal_transition
153,180,7,normal_transition
153,193,7,normal_transition
153,26,7,normal_transition
153,35,7,normal_transition
153,61,7,normal_transition
153,69,7,normal_transition
153,7,7,normal_transition
154,113,7,normal_transition
154,139,7,normal_transition
154,162,7,normal_transition
154,172,7,normal_transition
154,184,7,normal_transition
154,35,7,normal_transition
154,38,7,normal_transition
154,62,7,normal_transition
155,124,7,normal_transition
155,159,7,normal_transition
155,168,7,normal_transition
155,20,7,normal_transition
155,54,7,normal_transition
156,114,7,normal_transition
156,115,7,normal_transition
156,184,7,normal_transition
156,192,7,normal_transition
156,199,7,normal_transition
156,32,7,normal_transition
156,55,7,normal_transition
156,8,7,normal_transition
157,118,7,normal_transition
157,140,7,normal_transition
157,77,7,normal_transition
157,99,7,normal_transition
158,152,7,normal_transition
158,2,7,normal_transition
158,38,7,normal_transition
158,44,7,normal_transition
158,78,7,normal_transition
158,87,7,normal_transition
158,94,7,normal_transition
158,99,7,normal_transition
159,141,7,normal_transition
159,165,7,normal_transition
159,190,7,normal_transition
159,38,7,normal_transition
159,40,7,normal_transition
159,47,7,normal_transition
159,51,7,normal_transition
159,55,7,normal_transition
159,6,7,normal_transition
159,60,7,normal_transition
159,8,7,normal_transition
16,104,7,normal_transition
16,125,7,normal_transition
16,21,7,normal_transition
16,50,7,normal_transition
160,133,7,normal_transition
160,142,7,normal_transition
160,33,7,normal_transition
160,48,7,normal_transition
160,51,7,normal_transition
160,69,7,normal_transition
161,112,7,normal_transition
161,129,7,normal_transition
161,136,7,normal_transition
161,147,7,normal_transition
161,173,7,normal_transition
161,18,7,normal_transition
161,38,7,normal_transition
161,41,7,normal_transition
161,70,7,normal_transition
161,89,7,normal_transition
162,102,7,normal_transition
162,103,7,normal_transition
162,106,7,normal_transition
162,107,7,normal_transition
162,114,7,normal_transition
162,116,7,normal_transition
162,131,7,normal_transition
162,73,7,normal_transition
162,76,7,normal_transition
162,92,7,normal_transition
163,104,7,normal_transition
163,130,7,normal_transition
163,131,7,normal_transition
163,17,7,normal_transition
163,173,7,normal_transition
163,180,7,normal_transition
163,193,7,normal_transition
163,194,7,normal_transition
163,36,7,normal_transition
163,5,7,normal_transition
163,52,7,normal_transition
163,56,7,normal_transition
164,110,7,normal_transition
164,124,7,normal_transition
164,128,7,normal_transition
164,153,7,normal_transition
164,156,7,normal_transition
164,176,7,normal_transition
164,197,7,normal_transition
164,200,7,normal_transition
164,39,7,normal_transition
164,43,7,normal_transition
164,91,7,normal_transition
164,92,7,normal_transition
164,93,7,normal_transition
165,129,7,normal_transition
165,188,7,normal_transition
165,194,7,normal_transition
165,53,7,normal_transition
165,63,7,normal_transition
166,111,7,normal_transition
166,116,7,normal_transition
166,131,7,normal_transition
166,141,7,normal_transition
166,142,7,normal_transition
166,144,7,normal_transition
166,64,7,normal_transition
166,77,7,normal_transition
167,150,7,normal_transition
167,185,7,normal_transition
167,194,7,normal_transition
168,114,7,normal_transition
168,139,7,normal_transition
168,189,7,normal_transition
168,46,7,normal_transition
168,91,7,normal_transition
168,96,7,normal_transition
