customer,timestamp,item,next_item,sequence_position
S083,11,16,161,11
S083,12,161,19,12
S083,13,19,119,13
S083,14,119,139,14
S083,15,139,SINK,15
S084,1,113,162,1
S084,2,162,17,2
S084,3,17,194,3
S084,4,194,76,4
S084,5,76,3,5
S084,6,3,166,6
S084,7,166,146,7
S084,8,146,59,8
S084,9,59,SINK,9
S085,1,12,180,1
S085,2,180,162,2
S085,3,162,115,3
S085,4,115,54,4
S085,5,54,46,5
S085,6,46,121,6
S085,7,121,64,7
S085,8,64,183,8
S085,9,183,37,9
S085,10,37,81,10
S085,11,81,167,11
S085,12,167,69,12
S085,13,69,150,13
S085,14,150,75,14
S085,15,75,184,15
S085,16,184,140,16
S085,17,140,27,17
S085,18,27,63,18
S085,19,63,SINK,19
S086,1,19,51,1
S086,2,51,111,2
S086,3,111,43,3
S086,4,43,178,4
S086,5,178,139,5
S086,6,139,54,6
S086,7,54,194,7
S086,8,194,34,8
S086,9,34,104,9
S086,10,104,157,10
S086,11,157,176,11
S086,12,176,150,12
S086,13,150,154,13
S086,14,154,123,14
S086,15,123,20,15
S086,16,20,SINK,16
S087,1,52,124,1
S087,2,124,138,2
S087,3,138,15,3
S087,4,15,24,4
S087,5,24,188,5
S087,6,188,23,6
S087,7,23,176,7
S087,8,176,29,8
S087,9,29,36,9
S087,10,36,10,10
S087,11,10,81,11
S087,12,81,54,12
S087,13,54,108,13
S087,14,108,59,14
S087,15,59,69,15
S087,16,69,15,16
S087,17,15,45,17
S087,18,45,70,18
S087,19,70,31,19
S087,20,31,69,20
S087,21,69,SINK,21
S088,1,100,99,1
S088,2,99,175,2
S088,3,175,16,3
S088,4,16,136,4
S088,5,136,68,5
S088,6,68,189,6
S088,7,189,176,7
S088,8,176,12,8
S088,9,12,156,9
S088,10,156,62,10
S088,11,62,116,11
S088,12,116,75,12
S088,13,75,138,13
S088,14,138,SINK,14
S089,1,166,96,1
S089,2,96,46,2
S089,3,46,57,3
S089,4,57,101,4
S089,5,101,133,5
S089,6,133,14,6
S089,7,14,37,7
S089,8,37,111,8
S089,9,111,SINK,9
S090,1,126,124,1
S090,2,124,61,2
S090,3,61,17,3
S090,4,17,194,4
S090,5,194,30,5
S090,6,30,114,6
S090,7,114,195,7
S090,8,195,71,8
S090,9,71,41,9
S090,10,41,118,10
S090,11,118,147,11
S090,12,147,86,12
S090,13,86,93,13
S090,14,93,SINK,14
S091,1,18,12,1
S091,2,12,174,2
S091,3,174,55,3
S091,4,55,176,4
S091,5,176,86,5
S091,6,86,177,6
S091,7,177,62,7
S091,8,62,31,8
S091,9,31,49,9
S091,10,49,125,10
S091,11,125,15,11
S091,12,15,110,12
S091,13,110,63,13
S091,14,63,SINK,14
S092,1,49,144,1
S092,2,144,10,2
S092,3,10,199,3
S092,4,199,40,4
S092,5,40,146,5
S092,6,146,86,6
S092,7,86,28,7
S092,8,28,160,8
S092,9,160,95,9
S092,10,95,140,10
S092,11,140,24,11
S092,12,24,SINK,12
S093,1,148,102,1
S093,2,102,60,2
S093,3,60,22,3
S093,4,22,200,4
S093,5,200,71,5
S093,6,71,76,6
S093,7,76,48,7
S093,8,48,18,8
S093,9,18,121,9
S093,10,121,179,10
S093,11,179,73,11
S093,12,73,27,12
S093,13,27,40,13
S093,14,40,112,14
S093,15,112,94,15
S093,16,94,188,16
S093,17,188,108,17
S093,18,108,48,18
S093,19,48,170,19
S093,20,170,196,20
S093,21,196,SINK,21
S094,1,140,114,1
S094,2,114,159,2
S094,3,159,176,3
S094,4,176,146,4
S094,5,146,143,5
S094,6,143,16,6
S094,7,16,92,7
S094,8,92,177,8
S094,9,177,102,9
S094,10,102,139,10
S094,11,139,186,11
S094,12,186,154,12
S094,13,154,116,13
S094,14,116,173,14
S094,15,173,199,15
S094,16,199,19,16
S094,17,19,47,17
S094,18,47,86,18
S094,19,86,156,19
S094,20,156,175,20
S094,21,175,SINK,21
S095,1,192,23,1
S095,2,23,103,2
S095,3,103,27,3
S095,4,27,53,4
S095,5,53,9,5
S095,6,9,14,6
S095,7,14,43,7
S095,8,43,7,8
S095,9,7,76,9
S095,10,76,38,10
S095,11,38,2,11
S095,12,2,103,12
S095,13,103,SINK,13
S096,1,61,125,1
S096,2,125,116,2
S096,3,116,160,3
S096,4,160,77,4
S096,5,77,171,5
S096,6,171,122,6
S096,7,122,81,7
S096,8,81,84,8
S096,9,84,SINK,9
S097,1,73,145,1
S097,2,145,185,2
S097,3,185,172,3
S097,4,172,86,4
S097,5,86,53,5
S097,6,53,37,6
S097,7,37,76,7
S097,8,76,132,8
S097,9,132,152,9
S097,10,152,12,10
S097,11,12,170,11
S097,12,170,143,12
S097,13,143,58,13
S097,14,58,36,14
S097,15,36,SINK,15
S098,1,36,40,1
S098,2,40,101,2
S098,3,101,67,3
S098,4,67,103,4
S098,5,103,179,5
S098,6,179,171,6
S098,7,171,102,7
S098,8,102,140,8
S098,9,140,195,9
S098,10,195,109,10
S098,11,109,182,11
S098,12,182,149,12
S098,13,149,52,13
S098,14,52,SINK,14
S099,1,9,66,1
S099,2,66,108,2
S099,3,108,56,3
S099,4,56,165,4
S099,5,165,16,5
S099,6,16,54,6
S099,7,54,36,7
S099,8,36,39,8
S099,9,39,SINK,9
S100,1,55,136,1
S100,2,136,101,2
S100,3,101,41,3
S100,4,41,160,4
S100,5,160,81,5
S100,6,81,72,6
S100,7,72,61,7
S100,8,61,18,8
S100,9,18,65,9
S100,10,65,161,10
S100,11,161,144,11
S100,12,144,43,12
S100,13,43,45,13
S100,14,45,37,14
S100,15,37,177,15
S100,16,177,97,16
S100,17,97,61,17
S100,18,61,70,18
S100,19,70,11,19
S100,20,11,SINK,20
S1000,1,105,95,1
S1000,2,95,118,2
S1000,3,118,180,3
S1000,4,180,97,4
S1000,5,97,78,5
S1000,6,78,108,6
S1000,7,108,106,7
S1000,8,106,64,8
S1000,9,64,29,9
S1000,10,29,SINK,10
S10000,1,46,32,1
S10000,2,32,93,2
S10000,3,93,167,3
S10000,4,167,59,4
S10000,5,59,158,5
S10000,6,158,22,6
S10000,7,22,64,7
S10000,8,64,137,8
S10000,9,137,12,9
S10000,10,12,10,10
S10000,11,10,151,11
S10000,12,151,44,12
S10000,13,44,48,13
S10000,14,48,186,14
S10000,15,186,90,15
S10000,16,90,157,16
S10000,17,157,102,17
S10000,18,102,SINK,18
S1001,1,33,114,1
S1001,2,114,135,2
S1001,3,135,198,3
S1001,4,198,26,4
S1001,5,26,61,5
S1001,6,61,152,6
S1001,7,152,196,7
S1001,8,196,67,8
S1001,9,67,89,9
S1001,10,89,14,10
S1001,11,14,98,11
S1001,12,98,198,12
S1001,13,198,129,13
S1001,14,129,43,14
S1001,15,43,147,15
S1001,16,147,15,16
S1001,17,15,SINK,17
S1002,1,152,159,1
S1002,2,159,48,2
S1002,3,48,95,3
S1002,4,95,88,4
S1002,5,88,192,5
S1002,6,192,140,6
S1002,7,140,100,7
S1002,8,100,144,8
S1002,9,144,100,9
S1002,10,100,32,10
S1002,11,32,1,11
S1002,12,1,142,12
S1002,13,142,147,13
S1002,14,147,SINK,14
S1003,1,38,16,1
S1003,2,16,137,2
S1003,3,137,70,3
S1003,4,70,126,4
S1003,5,126,90,5
S1003,6,90,40,6
S1003,7,40,73,7
S1003,8,73,72,8
S1003,9,72,51,9
S1003,10,51,101,10
S1003,11,101,134,11
S1003,12,134,62,12
S1003,13,62,75,13
S1003,14,75,14,14
S1003,15,14,55,15
S1003,16,55,SINK,16
S1004,1,41,4,1
S1004,2,4,39,2
S1004,3,39,5,3
S1004,4,5,143,4
S1004,5,143,172,5
S1004,6,172,145,6
S1004,7,145,125,7
S1004,8,125,9,8
S1004,9,9,118,9
S1004,10,118,148,10
S1004,11,148,172,11
S1004,12,172,SINK,12
S1005,1,94,63,1
S1005,2,63,118,2
S1005,3,118,32,3
S1005,4,32,78,4
S1005,5,78,174,5
S1005,6,174,29,6
S1005,7,29,196,7
S1005,8,196,81,8
S1005,9,81,44,9
S1005,10,44,112,10
S1005,11,112,195,11
S1005,12,195,42,12
S1005,13,42,90,13
S1005,14,90,143,14
S1005,15,143,107,15
S1005,16,107,133,16
S1005,17,133,81,17
S1005,18,81,SINK,18
S1006,1,157,37,1
S1006,2,37,66,2
S1006,3,66,121,3
S1006,4,121,170,4
S1006,5,170,165,5
S1006,6,165,179,6
S1006,7,179,193,7
S1006,8,193,17,8
S1006,9,17,95,9
S1006,10,95,44,10
S1006,11,44,134,11
S1006,12,134,12,12
S1006,13,12,175,13
S1006,14,175,74,14
S1006,15,74,86,15
S1006,16,86,145,16
S1006,17,145,75,17
S1006,18,75,SINK,18
S1007,1,125,89,1
S1007,2,89,138,2
S1007,3,138,129,3
S1007,4,129,183,4
S1007,5,183,159,5
S1007,6,159,49,6
S1007,7,49,31,7
S1007,8,31,14,8
S1007,9,14,43,9
S1007,10,43,14,10
S1007,11,14,32,11
S1007,12,32,90,12
S1007,13,90,147,13
S1007,14,147,90,14
S1007,15,90,190,15
S1007,16,190,185,16
S1007,17,185,SINK,17
S1008,1,114,132,1
S1008,2,132,105,2
S1008,3,105,80,3
S1008,4,80,125,4
S1008,5,125,200,5
S1008,6,200,10,6
S1008,7,10,72,7
S1008,8,72,46,8
S1008,9,46,128,9
S1008,10,128,70,10
S1008,11,70,117,11
S1008,12,117,132,12
S1008,13,132,149,13
S1008,14,149,136,14
S1008,15,136,SINK,15
S1009,1,102,153,1
S1009,2,153,45,2
S1009,3,45,106,3
S1009,4,106,3,4
S1009,5,3,103,5
S1009,6,103,74,6
S1009,7,74,181,7
S1009,8,181,105,8
S1009,9,105,120,9
S1009,10,120,160,10
S1009,11,160,SINK,11
S101,1,103,172,1
S101,2,172,25,2
S101,3,25,193,3
S101,4,193,3,4
S101,5,3,51,5
S101,6,51,97,6
S101,7,97,32,7
S101,8,32,129,8
S101,9,129,98,9
S101,10,98,SINK,10
S1010,1,39,93,1
S1010,2,93,114,2
S1010,3,114,154,3
S1010,4,154,91,4
S1010,5,91,14,5
S1010,6,14,129,6
S1010,7,129,159,7
S1010,8,159,46,8
S1010,9,46,197,9
S1010,10,197,32,10
S1010,11,32,26,11
S1010,12,26,70,12
S1010,13,70,17,13
S1010,14,17,110,14
S1010,15,110,141,15
S1010,16,141,60,16
S1010,17,60,11,17
S1010,18,11,SINK,18
S1011,1,48,177,1
S1011,2,177,34,2
S1011,3,34,118,3
S1011,4,118,172,4
S1011,5,172,95,5
S1011,6,95,161,6
S1011,7,161,150,7
S1011,8,150,126,8
S1011,9,126,156,9
S1011,10,156,86,10
S1011,11,86,SINK,11
S1012,1,107,146,1
S1012,2,146,164,2
S1012,3,164,76,3
S1012,4,76,12,4
S1012,5,12,120,5
S1012,6,120,17,6
S1012,7,17,82,7
S1012,8,82,22,8
S1012,9,22,SINK,9
S1013,1,51,87,1
S1013,2,87,118,2
S1013,3,118,68,3
S1013,4,68,61,4
S1013,5,61,43,5
S1013,6,43,63,6
S1013,7,63,44,7
S1013,8,44,50,8
S1013,9,50,62,9
S1013,10,62,8,10
S1013,11,8,184,11
S1013,12,184,19,12
S1013,13,19,SINK,13
S1014,1,18,187,1
S1014,2,187,93,2
S1014,3,93,108,3
S1014,4,108,71,4
S1014,5,71,96,5
S1014,6,96,44,6
S1014,7,44,194,7
S1014,8,194,21,8
S1014,9,21,125,9
S1014,10,125,39,10
S1014,11,39,193,11
S1014,12,193,120,12
S1014,13,120,65,13
S1014,14,65,SINK,14
S1015,1,1,152,1
S1015,2,152,176,2
S1015,3,176,42,3
S1015,4,42,52,4
S1015,5,52,62,5
S1015,6,62,136,6
S1015,7,136,123,7
S1015,8,123,82,8
S1015,9,82,166,9
S1015,10,166,49,10
S1015,11,49,128,11
S1015,12,128,85,12
S1015,13,85,102,13
S1015,14,102,163,14
S1015,15,163,2,15
S1015,16,2,41,16
S1015,17,41,40,17
S1015,18,40,79,18
S1015,19,79,36,19
S1015,20,36,SINK,20
S1016,1,91,159,1
S1016,2,159,141,2
S1016,3,141,68,3
S1016,4,68,133,4
S1016,5,133,51,5
S1016,6,51,114,6
S1016,7,114,93,7
S1016,8,93,15,8
S1016,9,15,SINK,9
S1017,1,148,40,1
S1017,2,40,31,2
S1017,3,31,82,3
S1017,4,82,135,4
S1017,5,135,200,5
S1017,6,200,14,6
S1017,7,14,199,7
S1017,8,199,139,8
S1017,9,139,143,9
S1017,10,143,178,10
S1017,11,178,110,11
S1017,12,110,128,12
S1017,13,128,76,13
S1017,14,76,22,14
S1017,15,22,7,15
S1017,16,7,83,16
S1017,17,83,88,17
S1017,18,88,159,18
S1017,19,159,SINK,19
S1018,1,100,61,1
S1018,2,61,52,2
S1018,3,52,170,3
S1018,4,170,65,4
S1018,5,65,5,5
S1018,6,5,105,6
S1018,7,105,101,7
S1018,8,101,199,8
S1018,9,199,125,9
S1018,10,125,108,10
S1018,11,108,44,11
S1018,12,44,39,12
S1018,13,39,130,13
S1018,14,130,2,14
S1018,15,2,116,15
S1018,16,116,95,16
S1018,17,95,121,17
S1018,18,121,123,18
S1018,19,123,SINK,19
S1019,1,185,46,1
S1019,2,46,25,2
S1019,3,25,41,3
S1019,4,41,147,4
S1019,5,147,146,5
S1019,6,146,129,6
S1019,7,129,4,7
S1019,8,4,8,8
S1019,9,8,145,9
S1019,10,145,51,10
S1019,11,51,10,11
S1019,12,10,62,12
S1019,13,62,166,13
S1019,14,166,118,14
S1019,15,118,193,15
S1019,16,193,184,16
S1019,17,184,118,17
S1019,18,118,152,18
S1019,19,152,153,19
S1019,20,153,179,20
S1019,21,179,SINK,21
S102,1,45,121,1
S102,2,121,184,2
S102,3,184,132,3
S102,4,132,4,4
S102,5,4,33,5
S102,6,33,194,6
S102,7,194,144,7
S102,8,144,106,8
S102,9,106,144,9
S102,10,144,20,10
S102,11,20,43,11
S102,12,43,SINK,12
S1020,1,34,189,1
S1020,2,189,78,2
S1020,3,78,141,3
S1020,4,141,97,4
S1020,5,97,52,5
S1020,6,52,6,6
S1020,7,6,34,7
S1020,8,34,156,8
S1020,9,156,87,9
S1020,10,87,13,10
S1020,11,13,78,11
S1020,12,78,151,12
S1020,13,151,147,13
S1020,14,147,146,14
S1020,15,146,67,15
S1020,16,67,35,16
S1020,17,35,139,17
S1020,18,139,SINK,18
S1021,1,125,62,1
S1021,2,62,93,2
S1021,3,93,157,3
S1021,4,157,153,4
S1021,5,153,61,5
S1021,6,61,3,6
S1021,7,3,13,7
S1021,8,13,145,8
S1021,9,145,SINK,9
S1022,1,135,182,1
S1022,2,182,131,2
S1022,3,131,120,3
S1022,4,120,122,4
S1022,5,122,66,5
S1022,6,66,10,6
S1022,7,10,94,7
S1022,8,94,146,8
S1022,9,146,50,9
S1022,10,50,198,10
S1022,11,198,17,11
S1022,12,17,SINK,12
S1023,1,163,47,1
S1023,2,47,80,2
S1023,3,80,89,3
S1023,4,89,89,4
S1023,5,89,168,5
S1023,6,168,65,6
S1023,7,65,124,7
S1023,8,124,195,8
S1023,9,195,103,9
S1023,10,103,164,10
S1023,11,164,110,11
S1023,12,110,41,12
S1023,13,41,192,13
S1023,14,192,165,14
S1023,15,165,103,15
S1023,16,103,118,16
S1023,17,118,68,17
S1023,18,68,193,18
S1023,19,193,16,19
S1023,20,16,138,20
S1023,21,138,SINK,21
S1024,1,173,63,1
S1024,2,63,182,2
S1024,3,182,45,3
S1024,4,45,126,4
S1024,5,126,179,5
S1024,6,179,179,6
S1024,7,179,8,7
S1024,8,8,39,8
S1024,9,39,129,9
S1024,10,129,SINK,10
S1025,1,72,133,1
S1025,2,133,39,2
S1025,3,39,68,3
S1025,4,68,57,4
S1025,5,57,37,5
S1025,6,37,157,6
S1025,7,157,119,7
S1025,8,119,92,8
S1025,9,92,194,9
S1025,10,194,4,10
S1025,11,4,185,11
S1025,12,185,56,12
S1025,13,56,SINK,13
S1026,1,60,84,1
S1026,2,84,86,2
S1026,3,86,149,3
S1026,4,149,175,4
S1026,5,175,45,5
S1026,6,45,95,6
S1026,7,95,174,7
S1026,8,174,86,8
S1026,9,86,114,9
S1026,10,114,16,10
S1026,11,16,150,11
S1026,12,150,SINK,12
S1027,1,44,171,1
S1027,2,171,30,2
S1027,3,30,38,3
S1027,4,38,151,4
S1027,5,151,122,5
S1027,6,122,58,6
S1027,7,58,85,7
S1027,8,85,138,8
S1027,9,138,160,9
S1027,10,160,156,10
S1027,11,156,SINK,11
S1028,1,108,111,1
S1028,2,111,16,2
S1028,3,16,89,3
S1028,4,89,39,4
S1028,5,39,151,5
S1028,6,151,40,6
S1028,7,40,105,7
S1028,8,105,200,8
S1028,9,200,179,9
S1028,10,179,41,10
S1028,11,41,160,11
S1028,12,160,137,12
S1028,13,137,150,13
S1028,14,150,80,14
S1028,15,80,92,15
S1028,16,92,SINK,16
S1029,1,10,83,1
S1029,2,83,79,2
S1029,3,79,186,3
S1029,4,186,86,4
S1029,5,86,86,5
S1029,6,86,71,6
S1029,7,71,162,7
S1029,8,162,9,8
S1029,9,9,93,9
S1029,10,93,28,10
S1029,11,28,14,11
S1029,12,14,119,12
S1029,13,119,SINK,13
S103,1,10,4,1
S103,2,4,86,2
S103,3,86,24,3
S103,4,24,20,4
S103,5,20,154,5
S103,6,154,200,6
S103,7,200,60,7
S103,8,60,165,8
S103,9,165,121,9
S103,10,121,125,10
S103,11,125,150,11
S103,12,150,94,12
S103,13,94,166,13
S103,14,166,145,14
S103,15,145,33,15
S103,16,33,116,16
S103,17,116,125,17
S103,18,125,122,18
S103,19,122,48,19
S103,20,48,97,20
S103,21,97,SINK,21
S1030,1,58,60,1
S1030,2,60,17,2
S1030,3,17,190,3
S1030,4,190,98,4
S1030,5,98,20,5
S1030,6,20,79,6
S1030,7,79,83,7
S1030,8,83,33,8
S1030,9,33,97,9
S1030,10,97,191,10
S1030,11,191,SINK,11
S1031,1,5,124,1
S1031,2,124,71,2
S1031,3,71,78,3
S1031,4,78,84,4
S1031,5,84,188,5
S1031,6,188,24,6
S1031,7,24,10,7
S1031,8,10,187,8
S1031,9,187,82,9
S1031,10,82,149,10
S1031,11,149,39,11
S1031,12,39,4,12
S1031,13,4,172,13
S1031,14,172,75,14
S1031,15,75,SINK,15
S1032,1,133,171,1
S1032,2,171,5,2
S1032,3,5,95,3
S1032,4,95,137,4
S1032,5,137,61,5
S1032,6,61,144,6
S1032,7,144,44,7
S1032,8,44,42,8
S1032,9,42,121,9
S1032,10,121,194,10
S1032,11,194,26,11
S1032,12,26,137,12
S1032,13,137,8,13
S1032,14,8,149,14
S1032,15,149,114,15
S1032,16,114,2,16
S1032,17,2,SINK,17
S1033,1,130,108,1
S1033,2,108,35,2
S1033,3,35,155,3
S1033,4,155,62,4
S1033,5,62,62,5
S1033,6,62,18,6
S1033,7,18,178,7
S1033,8,178,111,8
S1033,9,111,120,9
S1033,10,120,43,10
S1033,11,43,200,11
S1033,12,200,63,12
S1033,13,63,95,13
S1033,14,95,65,14
S1033,15,65,140,15
S1033,16,140,139,16
S1033,17,139,79,17
S1033,18,79,132,18
S1033,19,132,180,19
S1033,20,180,SINK,20
S1034,1,10,199,1
S1034,2,199,166,2
S1034,3,166,170,3
S1034,4,170,146,4
S1034,5,146,197,5
S1034,6,197,111,6
S1034,7,111,25,7
S1034,8,25,38,8
S1034,9,38,76,9
S1034,10,76,168,10
S1034,11,168,124,11
S1034,12,124,84,12
S1034,13,84,197,13
S1034,14,197,36,14
S1034,15,36,36,15
S1034,16,36,153,16
S1034,17,153,69,17
S1034,18,69,161,18
S1034,19,161,SINK,19
S1035,1,71,154,1
S1035,2,154,33,2
S1035,3,33,43,3
S1035,4,43,153,4
S1035,5,153,27,5
S1035,6,27,84,6
S1035,7,84,110,7
S1035,8,110,53,8
S1035,9,53,100,9
S1035,10,100,2,10
S1035,11,2,149,11
S1035,12,149,151,12
S1035,13,151,134,13
S1035,14,134,SINK,14
S1036,1,157,141,1
S1036,2,141,47,2
S1036,3,47,176,3
S1036,4,176,91,4
S1036,5,91,116,5
S1036,6,116,191,6
S1036,7,191,195,7
S1036,8,195,93,8
S1036,9,93,101,9
S1036,10,101,155,10
S1036,11,155,5,11
S1036,12,5,SINK,12
S1037,1,175,72,1
S1037,2,72,199,2
S1037,3,199,183,3
S1037,4,183,139,4
S1037,5,139,27,5
S1037,6,27,26,6
S1037,7,26,117,7
S1037,8,117,40,8
S1037,9,40,149,9
S1037,10,149,48,10
S1037,11,48,122,11
S1037,12,122,186,12
S1037,13,186,SINK,13
S1038,1,133,188,1
S1038,2,188,198,2
S1038,3,198,87,3
S1038,4,87,185,4
S1038,5,185,8,5
S1038,6,8,75,6
S1038,7,75,62,7
S1038,8,62,1,8
S1038,9,1,22,9
S1038,10,22,SINK,10
S1039,1,72,151,1
S1039,2,151,1,2
S1039,3,1,171,3
S1039,4,171,6,4
S1039,5,6,197,5
S1039,6,197,135,6
S1039,7,135,57,7
S1039,8,57,154,8
S1039,9,154,27,9
S1039,10,27,74,10
S1039,11,74,182,11
S1039,12,182,11,12
S1039,13,11,101,13
S1039,14,101,12,14
S1039,15,12,134,15
S1039,16,134,75,16
S1039,17,75,SINK,17
S104,1,186,32,1
S104,2,32,78,2
S104,3,78,80,3
S104,4,80,175,4
S104,5,175,157,5
S104,6,157,88,6
S104,7,88,29,7
S104,8,29,43,8
S104,9,43,7,9
S104,10,7,58,10
S104,11,58,11,11
S104,12,11,21,12
S104,13,21,SINK,13
S1040,1,92,174,1
S1040,2,174,88,2
S1040,3,88,107,3
S1040,4,107,98,4
S1040,5,98,93,5
S1040,6,93,125,6
S1040,7,125,118,7
S1040,8,118,198,8
S1040,9,198,131,9
S1040,10,131,121,10
S1040,11,121,85,11
S1040,12,85,69,12
S1040,13,69,190,13
S1040,14,190,26,14
S1040,15,26,48,15
S1040,16,48,SINK,16
S1041,1,66,142,1
S1041,2,142,13,2
S1041,3,13,170,3
S1041,4,170,95,4
S1041,5,95,67,5
S1041,6,67,128,6
S1041,7,128,184,7
S1041,8,184,14,8
S1041,9,14,65,9
S1041,10,65,157,10
S1041,11,157,23,11
S1041,12,23,25,12
S1041,13,25,25,13
S1041,14,25,170,14
S1041,15,170,184,15
S1041,16,184,SINK,16
S1042,1,78,107,1
S1042,2,107,10,2
S1042,3,10,196,3
S1042,4,196,7,4
S1042,5,7,133,5
S1042,6,133,79,6
S1042,7,79,90,7
S1042,8,90,14,8
S1042,9,14,155,9
S1042,10,155,107,10
S1042,11,107,54,11
S1042,12,54,3,12
S1042,13,3,136,13
S1042,14,136,137,14
S1042,15,137,38,15
S1042,16,38,154,16
S1042,17,154,113,17
S1042,18,113,121,18
S1042,19,121,1,19
S1042,20,1,158,20
S1042,21,158,SINK,21
S1043,1,139,122,1
S1043,2,122,13,2
S1043,3,13,121,3
S1043,4,121,145,4
S1043,5,145,26,5
S1043,6,26,179,6
S1043,7,179,13,7
S1043,8,13,7,8
S1043,9,7,188,9
S1043,10,188,174,10
S1043,11,174,SINK,11
S1044,1,195,60,1
S1044,2,60,114,2
S1044,3,114,155,3
S1044,4,155,28,4
S1044,5,28,99,5
S1044,6,99,79,6
S1044,7,79,143,7
S1044,8,143,156,8
S1044,9,156,192,9
S1044,10,192,140,10
S1044,11,140,SINK,11
S1045,1,13,60,1
S1045,2,60,86,2
S1045,3,86,32,3
S1045,4,32,33,4
S1045,5,33,85,5
S1045,6,85,31,6
S1045,7,31,170,7
S1045,8,170,199,8
S1045,9,199,195,9
S1045,10,195,10,10
S1045,11,10,3,11
S1045,12,3,112,12
S1045,13,112,147,13
S1045,14,147,SINK,14
S1046,1,153,69,1
S1046,2,69,21,2
S1046,3,21,161,3
S1046,4,161,36,4
S1046,5,36,12,5
S1046,6,12,27,6
S1046,7,27,85,7
S1046,8,85,7,8
S1046,9,7,50,9
S1046,10,50,48,10
S1046,11,48,170,11
S1046,12,170,59,12
S1046,13,59,129,13
S1046,14,129,93,14
S1046,15,93,67,15
S1046,16,67,76,16
S1046,17,76,148,17
S1046,18,148,80,18
S1046,19,80,144,19
S1046,20,144,SINK,20
S1047,1,78,66,1
S1047,2,66,108,2
S1047,3,108,72,3
S1047,4,72,136,4
S1047,5,136,60,5
S1047,6,60,79,6
S1047,7,79,58,7
S1047,8,58,88,8
S1047,9,88,160,9
S1047,10,160,125,10
S1047,11,125,200,11
S1047,12,200,192,12
S1047,13,192,98,13
S1047,14,98,136,14
S1047,15,136,185,15
S1047,16,185,35,16
S1047,17,35,68,17
S1047,18,68,SINK,18
S1048,1,158,86,1
S1048,2,86,109,2
S1048,3,109,139,3
S1048,4,139,181,4
S1048,5,181,75,5
S1048,6,75,199,6
S1048,7,199,81,7
S1048,8,81,178,8
S1048,9,178,136,9
S1048,10,136,190,10
S1048,11,190,149,11
S1048,12,149,199,12
S1048,13,199,102,13
S1048,14,102,148,14
S1048,15,148,163,15
S1048,16,163,56,16
S1048,17,56,172,17
S1048,18,172,SINK,18
S1049,1,25,68,1
S1049,2,68,94,2
S1049,3,94,20,3
S1049,4,20,109,4
S1049,5,109,154,5
S1049,6,154,192,6
S1049,7,192,83,7
S1049,8,83,40,8
S1049,9,40,49,9
S1049,10,49,176,10
S1049,11,176,139,11
S1049,12,139,SINK,12
S105,1,123,74,1
S105,2,74,134,2
S105,3,134,39,3
S105,4,39,98,4
S105,5,98,86,5
S105,6,86,112,6
S105,7,112,97,7
S105,8,97,150,8
S105,9,150,166,9
S105,10,166,135,10
S105,11,135,182,11
S105,12,182,55,12
S105,13,55,48,13
S105,14,48,88,14
S105,15,88,134,15
S105,16,134,30,16
S105,17,30,169,17
S105,18,169,122,18
S105,19,122,49,19
S105,20,49,45,20
S105,21,45,SINK,21
S1050,1,2,95,1
S1050,2,95,125,2
S1050,3,125,92,3
S1050,4,92,183,4
S1050,5,183,138,5
S1050,6,138,183,6
S1050,7,183,76,7
S1050,8,76,181,8
S1050,9,181,76,9
S1050,10,76,105,10
S1050,11,105,139,11
S1050,12,139,181,12
S1050,13,181,SINK,13
S1051,1,175,180,1
S1051,2,180,1,2
S1051,3,1,39,3
S1051,4,39,20,4
S1051,5,20,103,5
S1051,6,103,20,6
S1051,7,20,84,7
S1051,8,84,13,8
S1051,9,13,187,9
S1051,10,187,7,10
S1051,11,7,88,11
S1051,12,88,92,12
S1051,13,92,44,13
S1051,14,44,180,14
S1051,15,180,82,15
S1051,16,82,SINK,16
S1052,1,18,79,1
S1052,2,79,127,2
S1052,3,127,31,3
S1052,4,31,32,4
S1052,5,32,45,5
S1052,6,45,183,6
S1052,7,183,144,7
S1052,8,144,55,8
S1052,9,55,32,9
S1052,10,32,150,10
S1052,11,150,163,11
S1052,12,163,17,12
S1052,13,17,61,13
S1052,14,61,33,14
S1052,15,33,68,15
S1052,16,68,SINK,16
S1053,1,170,3,1
S1053,2,3,87,2
S1053,3,87,18,3
S1053,4,18,199,4
S1053,5,199,170,5
S1053,6,170,2,6
S1053,7,2,190,7
S1053,8,190,112,8
S1053,9,112,92,9
S1053,10,92,118,10
S1053,11,118,193,11
S1053,12,193,155,12
S1053,13,155,124,13
S1053,14,124,SINK,14
S1054,1,168,139,1
S1054,2,139,77,2
S1054,3,77,118,3
S1054,4,118,158,4
S1054,5,158,63,5
S1054,6,63,104,6
S1054,7,104,110,7
S1054,8,110,108,8
S1054,9,108,124,9
S1054,10,124,29,10
S1054,11,29,SINK,11
S1055,1,137,151,1
S1055,2,151,80,2
S1055,3,80,55,3
S1055,4,55,184,4
S1055,5,184,14,5
S1055,6,14,6,6
S1055,7,6,57,7
S1055,8,57,61,8
S1055,9,61,52,9
S1055,10,52,95,10
S1055,11,95,SINK,11
S1056,1,50,157,1
S1056,2,157,140,2
S1056,3,140,112,3
S1056,4,112,50,4
S1056,5,50,139,5
S1056,6,139,4,6
S1056,7,4,79,7
