customer,timestamp,item,sequence_position
S1001,11,14,11
S1001,12,98,12
S1001,13,198,13
S1001,14,129,14
S1001,15,43,15
S1001,16,147,16
S1001,17,15,17
S1002,1,152,1
S1002,2,159,2
S1002,3,48,3
S1002,4,95,4
S1002,5,88,5
S1002,6,192,6
S1002,7,140,7
S1002,8,100,8
S1002,9,144,9
S1002,10,100,10
S1002,11,32,11
S1002,12,1,12
S1002,13,142,13
S1002,14,147,14
S1003,1,38,1
S1003,2,16,2
S1003,3,137,3
S1003,4,70,4
S1003,5,126,5
S1003,6,90,6
S1003,7,40,7
S1003,8,73,8
S1003,9,72,9
S1003,10,51,10
S1003,11,101,11
S1003,12,134,12
S1003,13,62,13
S1003,14,75,14
S1003,15,14,15
S1003,16,55,16
S1004,1,41,1
S1004,2,4,2
S1004,3,39,3
S1004,4,5,4
S1004,5,143,5
S1004,6,172,6
S1004,7,145,7
S1004,8,125,8
S1004,9,9,9
S1004,10,118,10
S1004,11,148,11
S1004,12,172,12
S1005,1,94,1
S1005,2,63,2
S1005,3,118,3
S1005,4,32,4
S1005,5,78,5
S1005,6,174,6
S1005,7,29,7
S1005,8,196,8
S1005,9,81,9
S1005,10,44,10
S1005,11,112,11
S1005,12,195,12
S1005,13,42,13
S1005,14,90,14
S1005,15,143,15
S1005,16,107,16
S1005,17,133,17
S1005,18,81,18
S1006,1,157,1
S1006,2,37,2
S1006,3,66,3
S1006,4,121,4
S1006,5,170,5
S1006,6,165,6
S1006,7,179,7
S1006,8,193,8
S1006,9,17,9
S1006,10,95,10
S1006,11,44,11
S1006,12,134,12
S1006,13,12,13
S1006,14,175,14
S1006,15,74,15
S1006,16,86,16
S1006,17,145,17
S1006,18,75,18
S1007,1,125,1
S1007,2,89,2
S1007,3,138,3
S1007,4,129,4
S1007,5,183,5
S1007,6,159,6
S1007,7,49,7
S1007,8,31,8
S1007,9,14,9
S1007,10,43,10
S1007,11,14,11
S1007,12,32,12
S1007,13,90,13
S1007,14,147,14
S1007,15,90,15
S1007,16,190,16
S1007,17,185,17
S1008,1,114,1
S1008,2,132,2
S1008,3,105,3
S1008,4,80,4
S1008,5,125,5
S1008,6,200,6
S1008,7,10,7
S1008,8,72,8
S1008,9,46,9
S1008,10,128,10
S1008,11,70,11
S1008,12,117,12
S1008,13,132,13
S1008,14,149,14
S1008,15,136,15
S1009,1,102,1
S1009,2,153,2
S1009,3,45,3
S1009,4,106,4
S1009,5,3,5
S1009,6,103,6
S1009,7,74,7
S1009,8,181,8
S1009,9,105,9
S1009,10,120,10
S1009,11,160,11
S101,1,103,1
S101,2,172,2
S101,3,25,3
S101,4,193,4
S101,5,3,5
S101,6,51,6
S101,7,97,7
S101,8,32,8
S101,9,129,9
S101,10,98,10
S1010,1,39,1
S1010,2,93,2
S1010,3,114,3
S1010,4,154,4
S1010,5,91,5
S1010,6,14,6
S1010,7,129,7
S1010,8,159,8
S1010,9,46,9
S1010,10,197,10
S1010,11,32,11
S1010,12,26,12
S1010,13,70,13
S1010,14,17,14
S1010,15,110,15
S1010,16,141,16
S1010,17,60,17
S1010,18,11,18
S1011,1,48,1
S1011,2,177,2
S1011,3,34,3
S1011,4,118,4
S1011,5,172,5
S1011,6,95,6
S1011,7,161,7
S1011,8,150,8
S1011,9,126,9
S1011,10,156,10
S1011,11,86,11
S1012,1,107,1
S1012,2,146,2
S1012,3,164,3
S1012,4,76,4
S1012,5,12,5
S1012,6,120,6
S1012,7,17,7
S1012,8,82,8
S1012,9,22,9
S1013,1,51,1
S1013,2,87,2
S1013,3,118,3
S1013,4,68,4
S1013,5,61,5
S1013,6,43,6
S1013,7,63,7
S1013,8,44,8
S1013,9,50,9
S1013,10,62,10
S1013,11,8,11
S1013,12,184,12
S1013,13,19,13
S1014,1,18,1
S1014,2,187,2
S1014,3,93,3
S1014,4,108,4
S1014,5,71,5
S1014,6,96,6
S1014,7,44,7
S1014,8,194,8
S1014,9,21,9
S1014,10,125,10
S1014,11,39,11
S1014,12,193,12
S1014,13,120,13
S1014,14,65,14
S1015,1,1,1
S1015,2,152,2
S1015,3,176,3
S1015,4,42,4
S1015,5,52,5
S1015,6,62,6
S1015,7,136,7
S1015,8,123,8
S1015,9,82,9
S1015,10,166,10
S1015,11,49,11
S1015,12,128,12
S1015,13,85,13
S1015,14,102,14
S1015,15,163,15
S1015,16,2,16
S1015,17,41,17
S1015,18,40,18
S1015,19,79,19
S1015,20,36,20
S1016,1,91,1
S1016,2,159,2
S1016,3,141,3
S1016,4,68,4
S1016,5,133,5
S1016,6,51,6
S1016,7,114,7
S1016,8,93,8
S1016,9,15,9
S1017,1,148,1
S1017,2,40,2
S1017,3,31,3
S1017,4,82,4
S1017,5,135,5
S1017,6,200,6
S1017,7,14,7
S1017,8,199,8
S1017,9,139,9
S1017,10,143,10
S1017,11,178,11
S1017,12,110,12
S1017,13,128,13
S1017,14,76,14
S1017,15,22,15
S1017,16,7,16
S1017,17,83,17
S1017,18,88,18
S1017,19,159,19
S1018,1,100,1
S1018,2,61,2
S1018,3,52,3
S1018,4,170,4
S1018,5,65,5
S1018,6,5,6
S1018,7,105,7
S1018,8,101,8
S1018,9,199,9
S1018,10,125,10
S1018,11,108,11
S1018,12,44,12
S1018,13,39,13
S1018,14,130,14
S1018,15,2,15
S1018,16,116,16
S1018,17,95,17
S1018,18,121,18
S1018,19,123,19
S1019,1,185,1
S1019,2,46,2
S1019,3,25,3
S1019,4,41,4
S1019,5,147,5
S1019,6,146,6
S1019,7,129,7
S1019,8,4,8
S1019,9,8,9
S1019,10,145,10
S1019,11,51,11
S1019,12,10,12
S1019,13,62,13
S1019,14,166,14
S1019,15,118,15
S1019,16,193,16
S1019,17,184,17
S1019,18,118,18
S1019,19,152,19
S1019,20,153,20
S1019,21,179,21
S102,1,45,1
S102,2,121,2
S102,3,184,3
S102,4,132,4
S102,5,4,5
S102,6,33,6
S102,7,194,7
S102,8,144,8
S102,9,106,9
S102,10,144,10
S102,11,20,11
S102,12,43,12
S1020,1,34,1
S1020,2,189,2
S1020,3,78,3
S1020,4,141,4
S1020,5,97,5
S1020,6,52,6
S1020,7,6,7
S1020,8,34,8
S1020,9,156,9
S1020,10,87,10
S1020,11,13,11
S1020,12,78,12
S1020,13,151,13
S1020,14,147,14
S1020,15,146,15
S1020,16,67,16
S1020,17,35,17
S1020,18,139,18
S1021,1,125,1
S1021,2,62,2
S1021,3,93,3
S1021,4,157,4
S1021,5,153,5
S1021,6,61,6
S1021,7,3,7
S1021,8,13,8
S1021,9,145,9
S1022,1,135,1
S1022,2,182,2
S1022,3,131,3
S1022,4,120,4
S1022,5,122,5
S1022,6,66,6
S1022,7,10,7
S1022,8,94,8
S1022,9,146,9
S1022,10,50,10
S1022,11,198,11
S1022,12,17,12
S1023,1,163,1
S1023,2,47,2
S1023,3,80,3
S1023,4,89,4
S1023,5,89,5
S1023,6,168,6
S1023,7,65,7
S1023,8,124,8
S1023,9,195,9
S1023,10,103,10
S1023,11,164,11
S1023,12,110,12
S1023,13,41,13
S1023,14,192,14
S1023,15,165,15
S1023,16,103,16
S1023,17,118,17
S1023,18,68,18
S1023,19,193,19
S1023,20,16,20
S1023,21,138,21
S1024,1,173,1
S1024,2,63,2
S1024,3,182,3
S1024,4,45,4
S1024,5,126,5
S1024,6,179,6
S1024,7,179,7
S1024,8,8,8
S1024,9,39,9
S1024,10,129,10
S1025,1,72,1
S1025,2,133,2
S1025,3,39,3
S1025,4,68,4
S1025,5,57,5
S1025,6,37,6
S1025,7,157,7
S1025,8,119,8
S1025,9,92,9
S1025,10,194,10
S1025,11,4,11
S1025,12,185,12
S1025,13,56,13
S1026,1,60,1
S1026,2,84,2
S1026,3,86,3
S1026,4,149,4
S1026,5,175,5
S1026,6,45,6
S1026,7,95,7
S1026,8,174,8
S1026,9,86,9
S1026,10,114,10
S1026,11,16,11
S1026,12,150,12
S1027,1,44,1
S1027,2,171,2
S1027,3,30,3
S1027,4,38,4
S1027,5,151,5
S1027,6,122,6
S1027,7,58,7
S1027,8,85,8
S1027,9,138,9
S1027,10,160,10
S1027,11,156,11
S1028,1,108,1
S1028,2,111,2
S1028,3,16,3
S1028,4,89,4
S1028,5,39,5
S1028,6,151,6
S1028,7,40,7
S1028,8,105,8
S1028,9,200,9
S1028,10,179,10
S1028,11,41,11
S1028,12,160,12
S1028,13,137,13
S1028,14,150,14
S1028,15,80,15
S1028,16,92,16
S1029,1,10,1
S1029,2,83,2
S1029,3,79,3
S1029,4,186,4
S1029,5,86,5
S1029,6,86,6
S1029,7,71,7
S1029,8,162,8
S1029,9,9,9
S1029,10,93,10
S1029,11,28,11
S1029,12,14,12
S1029,13,119,13
S103,1,10,1
S103,2,4,2
S103,3,86,3
S103,4,24,4
S103,5,20,5
S103,6,154,6
S103,7,200,7
S103,8,60,8
S103,9,165,9
S103,10,121,10
S103,11,125,11
S103,12,150,12
S103,13,94,13
S103,14,166,14
S103,15,145,15
S103,16,33,16
S103,17,116,17
S103,18,125,18
S103,19,122,19
S103,20,48,20
S103,21,97,21
S1030,1,58,1
S1030,2,60,2
S1030,3,17,3
S1030,4,190,4
S1030,5,98,5
S1030,6,20,6
S1030,7,79,7
S1030,8,83,8
S1030,9,33,9
S1030,10,97,10
S1030,11,191,11
S1031,1,5,1
S1031,2,124,2
S1031,3,71,3
S1031,4,78,4
S1031,5,84,5
S1031,6,188,6
S1031,7,24,7
S1031,8,10,8
S1031,9,187,9
S1031,10,82,10
S1031,11,149,11
S1031,12,39,12
S1031,13,4,13
S1031,14,172,14
S1031,15,75,15
S1032,1,133,1
S1032,2,171,2
S1032,3,5,3
S1032,4,95,4
S1032,5,137,5
S1032,6,61,6
S1032,7,144,7
S1032,8,44,8
S1032,9,42,9
S1032,10,121,10
S1032,11,194,11
S1032,12,26,12
S1032,13,137,13
S1032,14,8,14
S1032,15,149,15
S1032,16,114,16
S1032,17,2,17
S1033,1,130,1
S1033,2,108,2
S1033,3,35,3
S1033,4,155,4
S1033,5,62,5
S1033,6,62,6
S1033,7,18,7
S1033,8,178,8
S1033,9,111,9
S1033,10,120,10
S1033,11,43,11
S1033,12,200,12
S1033,13,63,13
S1033,14,95,14
S1033,15,65,15
S1033,16,140,16
S1033,17,139,17
S1033,18,79,18
S1033,19,132,19
S1033,20,180,20
S1034,1,10,1
S1034,2,199,2
S1034,3,166,3
S1034,4,170,4
S1034,5,146,5
S1034,6,197,6
S1034,7,111,7
S1034,8,25,8
S1034,9,38,9
S1034,10,76,10
S1034,11,168,11
S1034,12,124,12
S1034,13,84,13
S1034,14,197,14
S1034,15,36,15
S1034,16,36,16
S1034,17,153,17
S1034,18,69,18
S1034,19,161,19
S1035,1,71,1
S1035,2,154,2
S1035,3,33,3
S1035,4,43,4
S1035,5,153,5
S1035,6,27,6
S1035,7,84,7
S1035,8,110,8
S1035,9,53,9
S1035,10,100,10
S1035,11,2,11
S1035,12,149,12
S1035,13,151,13
S1035,14,134,14
S1036,1,157,1
S1036,2,141,2
S1036,3,47,3
S1036,4,176,4
S1036,5,91,5
S1036,6,116,6
S1036,7,191,7
S1036,8,195,8
S1036,9,93,9
S1036,10,101,10
S1036,11,155,11
S1036,12,5,12
S1037,1,175,1
S1037,2,72,2
S1037,3,199,3
S1037,4,183,4
S1037,5,139,5
S1037,6,27,6
S1037,7,26,7
S1037,8,117,8
S1037,9,40,9
S1037,10,149,10
S1037,11,48,11
S1037,12,122,12
S1037,13,186,13
S1038,1,133,1
S1038,2,188,2
S1038,3,198,3
S1038,4,87,4
S1038,5,185,5
S1038,6,8,6
S1038,7,75,7
S1038,8,62,8
S1038,9,1,9
S1038,10,22,10
S1039,1,72,1
S1039,2,151,2
S1039,3,1,3
S1039,4,171,4
S1039,5,6,5
S1039,6,197,6
S1039,7,135,7
S1039,8,57,8
S1039,9,154,9
S1039,10,27,10
S1039,11,74,11
S1039,12,182,12
S1039,13,11,13
S1039,14,101,14
S1039,15,12,15
S1039,16,134,16
S1039,17,75,17
S104,1,186,1
S104,2,32,2
S104,3,78,3
S104,4,80,4
S104,5,175,5
S104,6,157,6
S104,7,88,7
S104,8,29,8
S104,9,43,9
S104,10,7,10
S104,11,58,11
S104,12,11,12
S104,13,21,13
S1040,1,92,1
S1040,2,174,2
S1040,3,88,3
S1040,4,107,4
S1040,5,98,5
S1040,6,93,6
S1040,7,125,7
S1040,8,118,8
S1040,9,198,9
S1040,10,131,10
S1040,11,121,11
S1040,12,85,12
S1040,13,69,13
S1040,14,190,14
S1040,15,26,15
S1040,16,48,16
S1041,1,66,1
S1041,2,142,2
S1041,3,13,3
S1041,4,170,4
S1041,5,95,5
S1041,6,67,6
S1041,7,128,7
S1041,8,184,8
S1041,9,14,9
S1041,10,65,10
S1041,11,157,11
S1041,12,23,12
S1041,13,25,13
S1041,14,25,14
S1041,15,170,15
S1041,16,184,16
S1042,1,78,1
S1042,2,107,2
S1042,3,10,3
S1042,4,196,4
S1042,5,7,5
S1042,6,133,6
S1042,7,79,7
S1042,8,90,8
S1042,9,14,9
S1042,10,155,10
S1042,11,107,11
S1042,12,54,12
S1042,13,3,13
S1042,14,136,14
S1042,15,137,15
S1042,16,38,16
S1042,17,154,17
S1042,18,113,18
S1042,19,121,19
S1042,20,1,20
S1042,21,158,21
S1043,1,139,1
S1043,2,122,2
S1043,3,13,3
S1043,4,121,4
S1043,5,145,5
S1043,6,26,6
S1043,7,179,7
S1043,8,13,8
S1043,9,7,9
S1043,10,188,10
S1043,11,174,11
S1044,1,195,1
S1044,2,60,2
S1044,3,114,3
S1044,4,155,4
S1044,5,28,5
S1044,6,99,6
S1044,7,79,7
S1044,8,143,8
S1044,9,156,9
S1044,10,192,10
S1044,11,140,11
S1045,1,13,1
S1045,2,60,2
S1045,3,86,3
S1045,4,32,4
S1045,5,33,5
S1045,6,85,6
S1045,7,31,7
S1045,8,170,8
S1045,9,199,9
S1045,10,195,10
S1045,11,10,11
S1045,12,3,12
S1045,13,112,13
S1045,14,147,14
S1046,1,153,1
S1046,2,69,2
S1046,3,21,3
S1046,4,161,4
S1046,5,36,5
S1046,6,12,6
S1046,7,27,7
S1046,8,85,8
S1046,9,7,9
S1046,10,50,10
S1046,11,48,11
S1046,12,170,12
S1046,13,59,13
S1046,14,129,14
S1046,15,93,15
S1046,16,67,16
S1046,17,76,17
S1046,18,148,18
S1046,19,80,19
S1046,20,144,20
S1047,1,78,1
S1047,2,66,2
S1047,3,108,3
S1047,4,72,4
S1047,5,136,5
S1047,6,60,6
S1047,7,79,7
S1047,8,58,8
S1047,9,88,9
S1047,10,160,10
S1047,11,125,11
S1047,12,200,12
S1047,13,192,13
S1047,14,98,14
S1047,15,136,15
S1047,16,185,16
S1047,17,35,17
S1047,18,68,18
S1048,1,158,1
S1048,2,86,2
S1048,3,109,3
S1048,4,139,4
S1048,5,181,5
S1048,6,75,6
S1048,7,199,7
S1048,8,81,8
S1048,9,178,9
S1048,10,136,10
S1048,11,190,11
S1048,12,149,12
S1048,13,199,13
S1048,14,102,14
S1048,15,148,15
S1048,16,163,16
S1048,17,56,17
S1048,18,172,18
S1049,1,25,1
S1049,2,68,2
S1049,3,94,3
S1049,4,20,4
S1049,5,109,5
S1049,6,154,6
S1049,7,192,7
S1049,8,83,8
S1049,9,40,9
S1049,10,49,10
S1049,11,176,11
S1049,12,139,12
S105,1,123,1
S105,2,74,2
S105,3,134,3
S105,4,39,4
S105,5,98,5
S105,6,86,6
S105,7,112,7
S105,8,97,8
S105,9,150,9
S105,10,166,10
S105,11,135,11
S105,12,182,12
S105,13,55,13
S105,14,48,14
S105,15,88,15
S105,16,134,16
S105,17,30,17
S105,18,169,18
S105,19,122,19
S105,20,49,20
S105,21,45,21
S1050,1,2,1
S1050,2,95,2
S1050,3,125,3
S1050,4,92,4
S1050,5,183,5
S1050,6,138,6
S1050,7,183,7
S1050,8,76,8
S1050,9,181,9
S1050,10,76,10
S1050,11,105,11
S1050,12,139,12
S1050,13,181,13
S1051,1,175,1
S1051,2,180,2
S1051,3,1,3
S1051,4,39,4
S1051,5,20,5
S1051,6,103,6
S1051,7,20,7
S1051,8,84,8
S1051,9,13,9
S1051,10,187,10
S1051,11,7,11
S1051,12,88,12
S1051,13,92,13
S1051,14,44,14
S1051,15,180,15
S1051,16,82,16
S1052,1,18,1
S1052,2,79,2
S1052,3,127,3
S1052,4,31,4
S1052,5,32,5
S1052,6,45,6
S1052,7,183,7
S1052,8,144,8
S1052,9,55,9
S1052,10,32,10
S1052,11,150,11
S1052,12,163,12
S1052,13,17,13
S1052,14,61,14
S1052,15,33,15
S1052,16,68,16
S1053,1,170,1
S1053,2,3,2
S1053,3,87,3
S1053,4,18,4
S1053,5,199,5
S1053,6,170,6
S1053,7,2,7
S1053,8,190,8
S1053,9,112,9
S1053,10,92,10
S1053,11,118,11
S1053,12,193,12
S1053,13,155,13
S1053,14,124,14
S1054,1,168,1
S1054,2,139,2
S1054,3,77,3
S1054,4,118,4
S1054,5,158,5
S1054,6,63,6
S1054,7,104,7
S1054,8,110,8
S1054,9,108,9
S1054,10,124,10
S1054,11,29,11
S1055,1,137,1
S1055,2,151,2
S1055,3,80,3
S1055,4,55,4
S1055,5,184,5
S1055,6,14,6
S1055,7,6,7
S1055,8,57,8
S1055,9,61,9
S1055,10,52,10
S1055,11,95,11
S1056,1,50,1
S1056,2,157,2
S1056,3,140,3
S1056,4,112,4
S1056,5,50,5
S1056,6,139,6
S1056,7,4,7
S1056,8,79,8
S1056,9,41,9
S1056,10,94,10
S1056,11,89,11
S1056,12,175,12
S1056,13,25,13
S1056,14,59,14
S1056,15,51,15
S1056,16,104,16
S1057,1,20,1
S1057,2,120,2
S1057,3,46,3
S1057,4,30,4
S1057,5,4,5
S1057,6,186,6
S1057,7,111,7
S1057,8,181,8
S1057,9,155,9
S1057,10,183,10
S1057,11,116,11
S1057,12,17,12
S1057,13,146,13
S1057,14,100,14
S1057,15,143,15
S1057,16,113,16
S1057,17,125,17
S1057,18,74,18
S1057,19,13,19
S1057,20,161,20
S1057,21,142,21
S1058,1,23,1
S1058,2,162,2
S1058,3,42,3
S1058,4,135,4
S1058,5,52,5
S1058,6,97,6
S1058,7,28,7
S1058,8,34,8
S1058,9,4,9
S1058,10,84,10
S1058,11,6,11
S1058,12,41,12
S1058,13,68,13
S1058,14,9,14
S1059,1,137,1
S1059,2,81,2
S1059,3,150,3
S1059,4,134,4
S1059,5,30,5
S1059,6,171,6
S1059,7,51,7
S1059,8,172,8
S1059,9,125,9
S1059,10,126,10
S1059,11,162,11
S1059,12,183,12
S1059,13,134,13
S1059,14,189,14
S1059,15,35,15
S1059,16,183,16
S1059,17,66,17
S1059,18,65,18
S1059,19,83,19
S1059,20,36,20
S1059,21,170,21
S106,1,15,1
S106,2,43,2
S106,3,137,3
S106,4,99,4
S106,5,144,5
S106,6,45,6
S106,7,10,7
S106,8,182,8
S106,9,18,9
S106,10,83,10
S106,11,88,11
S106,12,190,12
S106,13,82,13
S106,14,108,14
S106,15,115,15
S106,16,189,16
S106,17,76,17
S106,18,172,18
S106,19,120,19
S106,20,80,20
S106,21,148,21
S1060,1,84,1
S1060,2,164,2
S1060,3,175,3
S1060,4,177,4
S1060,5,63,5
S1060,6,175,6
S1060,7,29,7
S1060,8,25,8
S1060,9,40,9
S1060,10,54,10
S1060,11,11,11
S1060,12,53,12
S1060,13,49,13
S1060,14,28,14
S1061,1,123,1
S1061,2,4,2
S1061,3,38,3
S1061,4,7,4
S1061,5,53,5
S1061,6,85,6
S1061,7,56,7
S1061,8,134,8
S1061,9,158,9
S1061,10,151,10
S1061,11,108,11
S1061,12,7,12
S1061,13,172,13
S1062,1,54,1
S1062,2,55,2
S1062,3,200,3
S1062,4,109,4
S1062,5,34,5
S1062,6,120,6
S1062,7,125,7
S1062,8,123,8
S1062,9,23,9
S1062,10,197,10
S1062,11,2,11
S1062,12,158,12
S1062,13,37,13
S1062,14,14,14
S1062,15,167,15
S1062,16,106,16
S1062,17,105,17
S1062,18,41,18
S1062,19,147,19
S1062,20,150,20
S1062,21,178,21
S1063,1,170,1
S1063,2,173,2
S1063,3,100,3
S1063,4,168,4
S1063,5,71,5
S1063,6,63,6
S1063,7,66,7
S1063,8,186,8
S1063,9,195,9
S1063,10,14,10
S1064,1,49,1
S1064,2,69,2
S1064,3,38,3
S1064,4,27,4
S1064,5,185,5
S1064,6,191,6
S1064,7,162,7
S1064,8,140,8
S1064,9,192,9
S1064,10,78,10
S1064,11,168,11
S1064,12,138,12
S1064,13,34,13
S1064,14,72,14
S1064,15,20,15
S1064,16,50,16
S1064,17,75,17
S1064,18,82,18
S1064,19,143,19
S1065,1,88,1
S1065,2,60,2
S1065,3,37,3
S1065,4,176,4
S1065,5,87,5
S1065,6,157,6
S1065,7,120,7
S1065,8,184,8
S1065,9,123,9
S1065,10,184,10
S1065,11,194,11
S1065,12,126,12
S1065,13,49,13
S1065,14,23,14
S1065,15,19,15
S1065,16,167,16
S1066,1,142,1
S1066,2,86,2
S1066,3,13,3
S1066,4,6,4
S1066,5,156,5
S1066,6,64,6
S1066,7,74,7
S1066,8,125,8
S1066,9,65,9
S1066,10,39,10
S1066,11,169,11
S1066,12,21,12
S1066,13,118,13
S1066,14,170,14
S1066,15,50,15
S1067,1,115,1
S1067,2,38,2
S1067,3,160,3
S1067,4,197,4
S1067,5,75,5
S1067,6,171,6
S1067,7,131,7
S1067,8,76,8
S1067,9,71,9
S1067,10,139,10
S1067,11,86,11
S1067,12,19,12
S1067,13,159,13
S1067,14,60,14
S1068,1,12,1
S1068,2,19,2
S1068,3,110,3
S1068,4,52,4
S1068,5,73,5
S1068,6,51,6
S1068,7,192,7
S1068,8,185,8
S1068,9,63,9
S1068,10,135,10
S1068,11,123,11
S1068,12,192,12
S1068,13,181,13
S1068,14,33,14
S1068,15,195,15
S1069,1,21,1
S1069,2,130,2
S1069,3,33,3
S1069,4,7,4
S1069,5,114,5
S1069,6,5,6
S1069,7,196,7
S1069,8,194,8
S1069,9,160,9
S1069,10,87,10
S1069,11,155,11
S1069,12,154,12
S1069,13,143,13
S1069,14,7,14
S1069,15,176,15
S107,1,90,1
S107,2,141,2
S107,3,68,3
S107,4,179,4
S107,5,105,5
S107,6,198,6
S107,7,159,7
S107,8,46,8
S107,9,107,9
S107,10,154,10
S1070,1,107,1
S1070,2,117,2
S1070,3,114,3
S1070,4,136,4
S1070,5,136,5
S1070,6,42,6
S1070,7,84,7
S1070,8,22,8
S1070,9,18,9
S1070,10,115,10
S1070,11,65,11
S1070,12,134,12
S1070,13,172,13
S1070,14,25,14
S1070,15,182,15
S1071,1,13,1
S1071,2,66,2
S1071,3,28,3
S1071,4,69,4
S1071,5,124,5
S1071,6,109,6
S1071,7,162,7
S1071,8,62,8
S1071,9,57,9
S1071,10,80,10
S1071,11,27,11
S1072,1,52,1
S1072,2,182,2
S1072,3,115,3
S1072,4,199,4
S1072,5,185,5
S1072,6,103,6
S1072,7,16,7
S1072,8,145,8
S1072,9,67,9
S1072,10,142,10
S1072,11,103,11
S1072,12,17,12
S1072,13,177,13
S1072,14,66,14
S1072,15,56,15
S1072,16,153,16
S1072,17,125,17
S1072,18,102,18
S1072,19,25,19
S1073,1,36,1
S1073,2,19,2
S1073,3,125,3
S1073,4,19,4
S1073,5,110,5
S1073,6,85,6
S1073,7,23,7
S1073,8,186,8
S1073,9,166,9
S1073,10,159,10
S1073,11,76,11
S1073,12,152,12
S1073,13,70,13
S1073,14,64,14
S1073,15,95,15
S1073,16,150,16
S1073,17,67,17
S1074,1,181,1
S1074,2,120,2
S1074,3,192,3
S1074,4,112,4
S1074,5,11,5
S1074,6,83,6
S1074,7,170,7
S1074,8,148,8
S1074,9,98,9
S1074,10,61,10
S1074,11,198,11
S1074,12,175,12
S1074,13,95,13
S1074,14,69,14
S1074,15,33,15
S1075,1,95,1
S1075,2,191,2
S1075,3,18,3
S1075,4,77,4
S1075,5,128,5
S1075,6,3,6
S1075,7,188,7
S1075,8,169,8
S1075,9,38,9
S1075,10,141,10
S1075,11,187,11
S1075,12,136,12
S1075,13,105,13
S1075,14,41,14
S1075,15,200,15
S1075,16,89,16
S1076,1,185,1
S1076,2,11,2
S1076,3,96,3
S1076,4,131,4
S1076,5,34,5
S1076,6,56,6
S1076,7,174,7
S1076,8,187,8
S1076,9,132,9
S1076,10,174,10
S1076,11,147,11
S1076,12,10,12
S1076,13,64,13
S1076,14,189,14
S1076,15,168,15
S1076,16,66,16
S1076,17,79,17
S1076,18,32,18
S1076,19,98,19
S1076,20,112,20
S1076,21,34,21
S1077,1,186,1
S1077,2,117,2
S1077,3,105,3
S1077,4,85,4
S1077,5,89,5
S1077,6,103,6
S1077,7,41,7
S1077,8,32,8
S1077,9,190,9
S1077,10,51,10
S1077,11,27,11
S1077,12,158,12
S1077,13,170,13
S1077,14,46,14
S1077,15,66,15
S1077,16,127,16
S1077,17,154,17
S1078,1,143,1
S1078,2,122,2
S1078,3,45,3
S1078,4,54,4
S1078,5,129,5
S1078,6,176,6
S1078,7,148,7
S1078,8,143,8
S1078,9,9,9
S1078,10,20,10
S1078,11,51,11
S1078,12,37,12
S1078,13,120,13
S1078,14,143,14
S1078,15,108,15
S1078,16,137,16
S1078,17,64,17
S1078,18,87,18
S1078,19,125,19
S1079,1,106,1
S1079,2,198,2
S1079,3,61,3
S1079,4,118,4
S1079,5,190,5
S1079,6,104,6
S1079,7,112,7
S1079,8,185,8
S1079,9,18,9
S1079,10,11,10
S1079,11,16,11
S1079,12,126,12
S1079,13,98,13
S1079,14,135,14
S1079,15,196,15
S1079,16,29,16
S1079,17,62,17
S1079,18,129,18
S1079,19,12,19
S1079,20,14,20
S108,1,21,1
S108,2,110,2
S108,3,198,3
S108,4,175,4
S108,5,2,5
S108,6,186,6
S108,7,96,7
S108,8,135,8
S108,9,165,9
S108,10,116,10
S108,11,74,11
S108,12,163,12
S108,13,62,13
S108,14,150,14
S108,15,93,15
S1080,1,172,1
S1080,2,94,2
S1080,3,143,3
S1080,4,55,4
S1080,5,127,5
S1080,6,166,6
S1080,7,79,7
S1080,8,131,8
S1080,9,83,9
S1080,10,30,10
S1080,11,106,11
S1080,12,181,12
S1080,13,10,13
S1081,1,163,1
S1081,2,45,2
S1081,3,27,3
S1081,4,83,4
S1081,5,50,5
S1081,6,123,6
S1081,7,81,7
S1081,8,65,8
S1081,9,10,9
S1081,10,80,10
S1081,11,150,11
S1081,12,7,12
S1081,13,35,13
S1081,14,31,14
S1081,15,94,15
S1081,16,108,16
S1081,17,143,17
S1082,1,71,1
S1082,2,65,2
S1082,3,82,3
S1082,4,159,4
S1082,5,50,5
S1082,6,119,6
S1082,7,194,7
S1082,8,14,8
S1082,9,78,9
S1082,10,1,10
S1082,11,1,11
S1082,12,89,12
S1082,13,94,13
S1082,14,148,14
S1082,15,141,15
S1082,16,126,16
S1082,17,176,17
S1082,18,144,18
S1082,19,14,19
S1083,1,54,1
S1083,2,6,2
S1083,3,22,3
S1083,4,17,4
S1083,5,147,5
S1083,6,132,6
S1083,7,162,7
S1083,8,97,8
S1083,9,172,9
S1083,10,90,10
S1083,11,151,11
S1084,1,155,1
S1084,2,185,2
S1084,3,13,3
S1084,4,110,4
S1084,5,111,5
S1084,6,44,6
S1084,7,151,7
S1084,8,166,8
S1084,9,162,9
S1084,10,136,10
S1084,11,14,11
S1084,12,51,12
S1084,13,53,13
S1084,14,66,14
S1085,1,101,1
S1085,2,134,2
S1085,3,165,3
S1085,4,146,4
S1085,5,118,5
S1085,6,55,6
S1085,7,122,7
S1085,8,93,8
S1085,9,26,9
S1085,10,17,10
S1085,11,132,11
S1085,12,43,12
S1085,13,62,13
S1085,14,137,14
S1085,15,52,15
S1085,16,91,16
S1085,17,198,17
